name_muni_uf_from,name_muni_uf_to,sg_iata_origem,sg_iata_destino,date,year,month,day,total_pass,dist_pair,n_flights,lon_from,lat_from,lon_to,lat_to
rio de janeiro-rj,foz do iguacu-pr,GIG,IGU,2020-01-07,2020,1,7,1037,1190.64965678114,7,-43.2278751249952,-22.8766521181865,-54.5871024886046,-25.5424932795293
rio de janeiro-rj,guarulhos-sp,SDU,GRU,2020-01-26,2020,1,26,872,344.504582028252,12,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
aracaju-se,guarulhos-sp,AJU,GRU,2020-01-13,2020,1,13,554,1716.07332555781,5,-37.0482126395122,-10.9072157978835,-46.5310840856611,-23.468506
goiania-go,guarulhos-sp,GYN,GRU,2020-01-20,2020,1,20,695,804.365987138904,9,-49.2558142758158,-16.6733097738389,-46.5310840856611,-23.468506
sao paulo-sp,porto alegre-rs,CGH,POA,2020-01-02,2020,1,2,2972,852.561850807812,21,-46.5703831821127,-23.5673865,-51.2286604637023,-30.0300367747664
curitiba-pr,rio de janeiro-rj,CWB,SDU,2020-01-06,2020,1,6,822,676.245181192978,7,-49.2718478850774,-25.432956,-43.2278751249952,-22.8766521181865
juazeiro do norte-ce,guarulhos-sp,JDO,GRU,2020-01-29,2020,1,29,396,1957.46929839078,3,-39.3169933556143,-7.210766,-46.5310840856611,-23.468506
navegantes-sc,guarulhos-sp,NVT,GRU,2020-01-22,2020,1,22,466,435.707785742228,7,-48.6491829025091,-26.8974391192712,-46.5310840856611,-23.468506
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-27,2020,1,27,6876,350.556818135554,65,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
rio de janeiro-rj,bayeux-pb,GIG,JPA,2020-01-20,2020,1,20,325,1955.92008752251,2,-43.2278751249952,-22.8766521181865,-34.9291858200857,-7.132276485
brasilia-df,fortaleza-ce,BSB,FOR,2020-01-19,2020,1,19,1007,1678.9811606948,6,-47.8879054780313,-15.794087361891,-38.5899275550432,-3.723805035
sao goncalo do amarante-rn,guarulhos-sp,NAT,GRU,2020-01-23,2020,1,23,974,2295.3265709399,9,-35.3311560930852,-5.78955554020528,-46.5310840856611,-23.468506
guarulhos-sp,foz do iguacu-pr,GRU,IGU,2020-01-19,2020,1,19,1610,848.00198301987,10,-46.5310840856611,-23.468506,-54.5871024886046,-25.5424932795293
brasilia-df,porto alegre-rs,BSB,POA,2020-01-02,2020,1,2,1026,1613.11751494882,6,-47.8879054780313,-15.794087361891,-51.2286604637023,-30.0300367747664
rio de janeiro-rj,porto alegre-rs,GIG,POA,2020-01-26,2020,1,26,825,1123.91741429693,6,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
porto seguro-ba,guarulhos-sp,BPS,GRU,2020-01-04,2020,1,4,1961,1101.78213736603,13,-39.0621135238902,-16.4490561793642,-46.5310840856611,-23.468506
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-18,2020,1,18,3820,350.556818135554,39,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
rio de janeiro-rj,sao goncalo do amarante-rn,GIG,NAT,2020-01-05,2020,1,5,514,2072.16324276825,3,-43.2278751249952,-22.8766521181865,-35.3311560930852,-5.78955554020528
sao paulo-sp,campo grande-ms,CGH,CGR,2020-01-10,2020,1,10,652,899.002790811265,4,-46.5703831821127,-23.5673865,-54.6157435664588,-20.4580299878639
porto seguro-ba,guarulhos-sp,BPS,GRU,2020-01-27,2020,1,27,737,1101.78213736603,9,-39.0621135238902,-16.4490561793642,-46.5310840856611,-23.468506
campo grande-ms,guarulhos-sp,CGR,GRU,2020-01-26,2020,1,26,321,898.908844347678,4,-54.6157435664588,-20.4580299878639,-46.5310840856611,-23.468506
vitoria-es,guarulhos-sp,VIX,GRU,2020-01-26,2020,1,26,722,730.063627685562,7,-40.3222087267266,-20.3201537928533,-46.5310840856611,-23.468506
curitiba-pr,rio de janeiro-rj,CWB,SDU,2020-01-14,2020,1,14,934,676.245181192978,8,-49.2718478850774,-25.432956,-43.2278751249952,-22.8766521181865
fortaleza-ce,guarulhos-sp,FOR,GRU,2020-01-19,2020,1,19,1784,2345.77178259821,13,-38.5899275550432,-3.723805035,-46.5310840856611,-23.468506
manaus-am,guarulhos-sp,MAO,GRU,2020-01-13,2020,1,13,612,2678.07674128516,6,-60.023335181061,-3.13469149120195,-46.5310840856611,-23.468506
guarulhos-sp,bayeux-pb,GRU,JPA,2020-01-20,2020,1,20,1076,2192.54675029333,6,-46.5310840856611,-23.468506,-34.9291858200857,-7.132276485
rio de janeiro-rj,porto alegre-rs,GIG,POA,2020-01-31,2020,1,31,771,1123.91741429693,6,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
vitoria-es,rio de janeiro-rj,VIX,SDU,2020-01-28,2020,1,28,564,413.078063348066,7,-40.3222087267266,-20.3201537928533,-43.2278751249952,-22.8766521181865
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-31,2020,1,31,8290,350.556818135554,68,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
foz do iguacu-pr,guarulhos-sp,IGU,GRU,2020-01-05,2020,1,5,1126,848.00198301987,11,-54.5871024886046,-25.5424932795293,-46.5310840856611,-23.468506
rio de janeiro-rj,guarulhos-sp,SDU,GRU,2020-01-25,2020,1,25,550,344.504582028252,13,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
rio de janeiro-rj,porto alegre-rs,SDU,POA,2020-01-18,2020,1,18,670,1123.91741429693,7,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
aracaju-se,guarulhos-sp,AJU,GRU,2020-01-07,2020,1,7,788,1716.07332555781,6,-37.0482126395122,-10.9072157978835,-46.5310840856611,-23.468506
florianopolis-sc,guarulhos-sp,FLN,GRU,2020-01-02,2020,1,2,2061,499.298877244457,17,-48.5476373781933,-27.58779554855,-46.5310840856611,-23.468506
florianopolis-sc,guarulhos-sp,FLN,GRU,2020-01-12,2020,1,12,1251,499.298877244457,13,-48.5476373781933,-27.58779554855,-46.5310840856611,-23.468506
teresina-pi,guarulhos-sp,THE,GRU,2020-01-21,2020,1,21,216,2072.94083654006,2,-42.8052704582233,-5.0863419523217,-46.5310840856611,-23.468506
sao paulo-sp,porto alegre-rs,CGH,POA,2020-01-27,2020,1,27,2376,852.561850807812,19,-46.5703831821127,-23.5673865,-51.2286604637023,-30.0300367747664
vitoria-es,rio de janeiro-rj,VIX,SDU,2020-01-16,2020,1,16,589,413.078063348066,7,-40.3222087267266,-20.3201537928533,-43.2278751249952,-22.8766521181865
juazeiro do norte-ce,guarulhos-sp,JDO,GRU,2020-01-05,2020,1,5,255,1957.46929839078,2,-39.3169933556143,-7.210766,-46.5310840856611,-23.468506
rio de janeiro-rj,foz do iguacu-pr,GIG,IGU,2020-01-16,2020,1,16,1147,1190.64965678114,8,-43.2278751249952,-22.8766521181865,-54.5871024886046,-25.5424932795293
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-23,2020,1,23,7387,350.556818135554,65,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
campo grande-ms,guarulhos-sp,CGR,GRU,2020-01-14,2020,1,14,382,898.908844347678,6,-54.6157435664588,-20.4580299878639,-46.5310840856611,-23.468506
guarulhos-sp,rio de janeiro-rj,GRU,SDU,2020-01-30,2020,1,30,1593,344.504582028252,13,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
rio de janeiro-rj,foz do iguacu-pr,GIG,IGU,2020-01-23,2020,1,23,1215,1190.64965678114,8,-43.2278751249952,-22.8766521181865,-54.5871024886046,-25.5424932795293
rio de janeiro-rj,fortaleza-ce,GIG,FOR,2020-01-16,2020,1,16,826,2177.25499737423,5,-43.2278751249952,-22.8766521181865,-38.5899275550432,-3.723805035
rio de janeiro-rj,guarulhos-sp,GIG,GRU,2020-01-28,2020,1,28,606,344.504582028252,10,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
guarulhos-sp,foz do iguacu-pr,GRU,IGU,2020-01-27,2020,1,27,1530,848.00198301987,10,-46.5310840856611,-23.468506,-54.5871024886046,-25.5424932795293
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-01,2020,1,1,4091,350.556818135554,61,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
guarulhos-sp,foz do iguacu-pr,GRU,IGU,2020-01-16,2020,1,16,1714,848.00198301987,12,-46.5310840856611,-23.468506,-54.5871024886046,-25.5424932795293
guarulhos-sp,sao goncalo do amarante-rn,GRU,NAT,2020-01-13,2020,1,13,1609,2295.3265709399,9,-46.5310840856611,-23.468506,-35.3311560930852,-5.78955554020528
rio de janeiro-rj,porto alegre-rs,GIG,POA,2020-01-01,2020,1,1,719,1123.91741429693,5,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
guarulhos-sp,chapeco-sc,GRU,XAP,2020-01-06,2020,1,6,284,733.392073068895,4,-46.5310840856611,-23.468506,-52.6170311134138,-27.1068370215332
rio de janeiro-rj,guarulhos-sp,GIG,GRU,2020-01-18,2020,1,18,567,344.504582028252,10,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
porto alegre-rs,rio de janeiro-rj,POA,SDU,2020-01-03,2020,1,3,1056,1123.91741429693,10,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865
guarulhos-sp,rio de janeiro-rj,GRU,SDU,2020-01-15,2020,1,15,1630,344.504582028252,14,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
guarulhos-sp,sao goncalo do amarante-rn,GRU,NAT,2020-01-20,2020,1,20,1674,2295.3265709399,9,-46.5310840856611,-23.468506,-35.3311560930852,-5.78955554020528
brasilia-df,fortaleza-ce,BSB,FOR,2020-01-30,2020,1,30,1132,1678.9811606948,8,-47.8879054780313,-15.794087361891,-38.5899275550432,-3.723805035
rio de janeiro-rj,porto alegre-rs,GIG,POA,2020-01-27,2020,1,27,873,1123.91741429693,6,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
recife-pe,fortaleza-ce,REC,FOR,2020-01-05,2020,1,5,1120,630.962514041073,10,-34.8889419445777,-8.06276248305241,-38.5899275550432,-3.723805035
brasilia-df,sao goncalo do amarante-rn,BSB,NAT,2020-01-09,2020,1,9,687,1762.08725023039,4,-47.8879054780313,-15.794087361891,-35.3311560930852,-5.78955554020528
rio largo-al,guarulhos-sp,MCZ,GRU,2020-01-23,2020,1,23,1365,1919.93231175075,10,-35.8524223085924,-9.48615760833584,-46.5310840856611,-23.468506
porto alegre-rs,guarulhos-sp,POA,GRU,2020-01-06,2020,1,6,2401,863.984679051745,24,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-07,2020,1,7,4741,350.556818135554,63,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
sao paulo-sp,porto alegre-rs,CGH,POA,2020-01-06,2020,1,6,2728,852.561850807812,20,-46.5703831821127,-23.5673865,-51.2286604637023,-30.0300367747664
rio de janeiro-rj,porto alegre-rs,SDU,POA,2020-01-02,2020,1,2,884,1123.91741429693,8,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
brasilia-df,porto alegre-rs,BSB,POA,2020-01-25,2020,1,25,578,1613.11751494882,4,-47.8879054780313,-15.794087361891,-51.2286604637023,-30.0300367747664
guarulhos-sp,foz do iguacu-pr,GRU,IGU,2020-01-11,2020,1,11,1560,848.00198301987,11,-46.5310840856611,-23.468506,-54.5871024886046,-25.5424932795293
rio de janeiro-rj,foz do iguacu-pr,GIG,IGU,2020-01-17,2020,1,17,1055,1190.64965678114,7,-43.2278751249952,-22.8766521181865,-54.5871024886046,-25.5424932795293
guarulhos-sp,rio de janeiro-rj,GRU,SDU,2020-01-09,2020,1,9,1223,344.504582028252,10,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
brasilia-df,fortaleza-ce,BSB,FOR,2020-01-14,2020,1,14,1484,1678.9811606948,9,-47.8879054780313,-15.794087361891,-38.5899275550432,-3.723805035
campinas-sp,fortaleza-ce,VCP,FOR,2020-01-28,2020,1,28,466,2310.41206626513,4,-47.0601562729731,-22.9073425,-38.5899275550432,-3.723805035
brasilia-df,rio de janeiro-rj,BSB,SDU,2020-01-05,2020,1,5,2026,924.140262385753,15,-47.8879054780313,-15.794087361891,-43.2278751249952,-22.8766521181865
rio de janeiro-rj,porto alegre-rs,GIG,POA,2020-01-30,2020,1,30,783,1123.91741429693,7,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
rio de janeiro-rj,guarulhos-sp,SDU,GRU,2020-01-29,2020,1,29,796,344.504582028252,14,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
guarulhos-sp,chapeco-sc,GRU,XAP,2020-01-16,2020,1,16,248,733.392073068895,2,-46.5310840856611,-23.468506,-52.6170311134138,-27.1068370215332
brasilia-df,sao goncalo do amarante-rn,BSB,NAT,2020-01-26,2020,1,26,557,1762.08725023039,4,-47.8879054780313,-15.794087361891,-35.3311560930852,-5.78955554020528
sao paulo-sp,porto alegre-rs,CGH,POA,2020-01-21,2020,1,21,2219,852.561850807812,20,-46.5703831821127,-23.5673865,-51.2286604637023,-30.0300367747664
porto seguro-ba,guarulhos-sp,BPS,GRU,2020-01-05,2020,1,5,1824,1101.78213736603,12,-39.0621135238902,-16.4490561793642,-46.5310840856611,-23.468506
rio de janeiro-rj,fortaleza-ce,GIG,FOR,2020-01-08,2020,1,8,677,2177.25499737423,4,-43.2278751249952,-22.8766521181865,-38.5899275550432,-3.723805035
sao luis-ma,guarulhos-sp,SLZ,GRU,2020-01-31,2020,1,31,605,2328.93152481838,4,-44.2979185642444,-2.53188598508339,-46.5310840856611,-23.468506
guarulhos-sp,juazeiro do norte-ce,GRU,JDO,2020-01-22,2020,1,22,442,1957.46929839078,3,-46.5310840856611,-23.468506,-39.3169933556143,-7.210766
guarulhos-sp,rio de janeiro-rj,GRU,SDU,2020-01-13,2020,1,13,1631,344.504582028252,14,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
brasilia-df,porto alegre-rs,BSB,POA,2020-01-19,2020,1,19,738,1613.11751494882,5,-47.8879054780313,-15.794087361891,-51.2286604637023,-30.0300367747664
sao goncalo do amarante-rn,guarulhos-sp,NAT,GRU,2020-01-20,2020,1,20,934,2295.3265709399,9,-35.3311560930852,-5.78955554020528,-46.5310840856611,-23.468506
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-24,2020,1,24,8130,350.556818135554,68,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
rio de janeiro-rj,guarulhos-sp,SDU,GRU,2020-01-31,2020,1,31,918,344.504582028252,14,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
guarulhos-sp,chapeco-sc,GRU,XAP,2020-01-25,2020,1,25,139,733.392073068895,2,-46.5310840856611,-23.468506,-52.6170311134138,-27.1068370215332
recife-pe,fortaleza-ce,REC,FOR,2020-01-30,2020,1,30,908,630.962514041073,10,-34.8889419445777,-8.06276248305241,-38.5899275550432,-3.723805035
vitoria-es,rio de janeiro-rj,VIX,SDU,2020-01-03,2020,1,3,447,413.078063348066,6,-40.3222087267266,-20.3201537928533,-43.2278751249952,-22.8766521181865
rio de janeiro-rj,foz do iguacu-pr,GIG,IGU,2020-01-29,2020,1,29,974,1190.64965678114,6,-43.2278751249952,-22.8766521181865,-54.5871024886046,-25.5424932795293
brasilia-df,guarulhos-sp,BSB,GRU,2020-01-01,2020,1,1,1048,861.379114249042,9,-47.8879054780313,-15.794087361891,-46.5310840856611,-23.468506
rio de janeiro-rj,sao goncalo do amarante-rn,GIG,NAT,2020-01-18,2020,1,18,693,2072.16324276825,4,-43.2278751249952,-22.8766521181865,-35.3311560930852,-5.78955554020528
recife-pe,fortaleza-ce,REC,FOR,2020-01-23,2020,1,23,1313,630.962514041073,11,-34.8889419445777,-8.06276248305241,-38.5899275550432,-3.723805035
curitiba-pr,guarulhos-sp,CWB,GRU,2020-01-13,2020,1,13,1245,352.928650690815,17,-49.2718478850774,-25.432956,-46.5310840856611,-23.468506
goiania-go,guarulhos-sp,GYN,GRU,2020-01-14,2020,1,14,773,804.365987138904,9,-49.2558142758158,-16.6733097738389,-46.5310840856611,-23.468506
navegantes-sc,guarulhos-sp,NVT,GRU,2020-01-05,2020,1,5,439,435.707785742228,6,-48.6491829025091,-26.8974391192712,-46.5310840856611,-23.468506
rio de janeiro-rj,guarulhos-sp,SDU,GRU,2020-01-24,2020,1,24,862,344.504582028252,14,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
guarulhos-sp,foz do iguacu-pr,GRU,IGU,2020-01-25,2020,1,25,1761,848.00198301987,11,-46.5310840856611,-23.468506,-54.5871024886046,-25.5424932795293
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-03,2020,1,3,4485,350.556818135554,66,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
sao paulo-sp,porto alegre-rs,CGH,POA,2020-01-07,2020,1,7,2710,852.561850807812,20,-46.5703831821127,-23.5673865,-51.2286604637023,-30.0300367747664
rio de janeiro-rj,porto alegre-rs,GIG,POA,2020-01-11,2020,1,11,887,1123.91741429693,6,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
recife-pe,fortaleza-ce,REC,FOR,2020-01-26,2020,1,26,1019,630.962514041073,10,-34.8889419445777,-8.06276248305241,-38.5899275550432,-3.723805035
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-13,2020,1,13,5990,350.556818135554,62,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
guarulhos-sp,foz do iguacu-pr,GRU,IGU,2020-01-02,2020,1,2,1776,848.00198301987,11,-46.5310840856611,-23.468506,-54.5871024886046,-25.5424932795293
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-08,2020,1,8,5002,350.556818135554,60,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-05,2020,1,5,3597,350.556818135554,53,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
porto alegre-rs,rio de janeiro-rj,POA,SDU,2020-01-16,2020,1,16,1027,1123.91741429693,8,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865
guarulhos-sp,juazeiro do norte-ce,GRU,JDO,2020-01-17,2020,1,17,455,1957.46929839078,3,-46.5310840856611,-23.468506,-39.3169933556143,-7.210766
aracaju-se,guarulhos-sp,AJU,GRU,2020-01-05,2020,1,5,649,1716.07332555781,5,-37.0482126395122,-10.9072157978835,-46.5310840856611,-23.468506
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-14,2020,1,14,5364,350.556818135554,65,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
foz do iguacu-pr,guarulhos-sp,IGU,GRU,2020-01-11,2020,1,11,1124,848.00198301987,11,-54.5871024886046,-25.5424932795293,-46.5310840856611,-23.468506
confins-mg,rio de janeiro-rj,CNF,SDU,2020-01-27,2020,1,27,1431,368.199406189062,13,-43.9955960875638,-19.6299482494053,-43.2278751249952,-22.8766521181865
fortaleza-ce,guarulhos-sp,FOR,GRU,2020-01-12,2020,1,12,1777,2345.77178259821,12,-38.5899275550432,-3.723805035,-46.5310840856611,-23.468506
sao paulo-sp,porto alegre-rs,CGH,POA,2020-01-28,2020,1,28,1950,852.561850807812,20,-46.5703831821127,-23.5673865,-51.2286604637023,-30.0300367747664
guarulhos-sp,chapeco-sc,GRU,XAP,2020-01-10,2020,1,10,290,733.392073068895,4,-46.5310840856611,-23.468506,-52.6170311134138,-27.1068370215332
porto alegre-rs,guarulhos-sp,POA,GRU,2020-01-13,2020,1,13,2061,863.984679051745,24,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506
campo grande-ms,guarulhos-sp,CGR,GRU,2020-01-20,2020,1,20,314,898.908844347678,6,-54.6157435664588,-20.4580299878639,-46.5310840856611,-23.468506
rio de janeiro-rj,foz do iguacu-pr,GIG,IGU,2020-01-26,2020,1,26,991,1190.64965678114,6,-43.2278751249952,-22.8766521181865,-54.5871024886046,-25.5424932795293
rio de janeiro-rj,foz do iguacu-pr,GIG,IGU,2020-01-21,2020,1,21,1094,1190.64965678114,7,-43.2278751249952,-22.8766521181865,-54.5871024886046,-25.5424932795293
brasilia-df,bayeux-pb,BSB,JPA,2020-01-14,2020,1,14,499,1706.69265290646,3,-47.8879054780313,-15.794087361891,-34.9291858200857,-7.132276485
curitiba-pr,rio de janeiro-rj,CWB,SDU,2020-01-09,2020,1,9,860,676.245181192978,8,-49.2718478850774,-25.432956,-43.2278751249952,-22.8766521181865
guarulhos-sp,juazeiro do norte-ce,GRU,JDO,2020-01-24,2020,1,24,434,1957.46929839078,3,-46.5310840856611,-23.468506,-39.3169933556143,-7.210766
recife-pe,fortaleza-ce,REC,FOR,2020-01-12,2020,1,12,1057,630.962514041073,10,-34.8889419445777,-8.06276248305241,-38.5899275550432,-3.723805035
foz do iguacu-pr,guarulhos-sp,IGU,GRU,2020-01-09,2020,1,9,806,848.00198301987,10,-54.5871024886046,-25.5424932795293,-46.5310840856611,-23.468506
rio de janeiro-rj,sao goncalo do amarante-rn,GIG,NAT,2020-01-03,2020,1,3,748,2072.16324276825,5,-43.2278751249952,-22.8766521181865,-35.3311560930852,-5.78955554020528
rio de janeiro-rj,porto alegre-rs,SDU,POA,2020-01-13,2020,1,13,948,1123.91741429693,9,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
brasilia-df,rio de janeiro-rj,BSB,SDU,2020-01-12,2020,1,12,1826,924.140262385753,17,-47.8879054780313,-15.794087361891,-43.2278751249952,-22.8766521181865
vitoria-es,rio de janeiro-rj,VIX,SDU,2020-01-19,2020,1,19,540,413.078063348066,6,-40.3222087267266,-20.3201537928533,-43.2278751249952,-22.8766521181865
campinas-sp,fortaleza-ce,VCP,FOR,2020-01-23,2020,1,23,489,2310.41206626513,4,-47.0601562729731,-22.9073425,-38.5899275550432,-3.723805035
rio de janeiro-rj,guarulhos-sp,SDU,GRU,2020-01-12,2020,1,12,701,344.504582028252,12,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
guarulhos-sp,sao goncalo do amarante-rn,GRU,NAT,2020-01-22,2020,1,22,1696,2295.3265709399,9,-46.5310840856611,-23.468506,-35.3311560930852,-5.78955554020528
guarulhos-sp,porto alegre-rs,GRU,POA,2020-01-27,2020,1,27,3597,863.984679051745,27,-46.5310840856611,-23.468506,-51.2286604637023,-30.0300367747664
salvador-ba,confins-mg,SSA,CNF,2020-01-17,2020,1,17,473,939.032981221228,6,-38.4880614840078,-13.0147719115328,-43.9955960875638,-19.6299482494053
vitoria-es,guarulhos-sp,VIX,GRU,2020-01-27,2020,1,27,725,730.063627685562,8,-40.3222087267266,-20.3201537928533,-46.5310840856611,-23.468506
aracaju-se,guarulhos-sp,AJU,GRU,2020-01-31,2020,1,31,727,1716.07332555781,5,-37.0482126395122,-10.9072157978835,-46.5310840856611,-23.468506
sao goncalo do amarante-rn,guarulhos-sp,NAT,GRU,2020-01-07,2020,1,7,1011,2295.3265709399,9,-35.3311560930852,-5.78955554020528,-46.5310840856611,-23.468506
rio largo-al,guarulhos-sp,MCZ,GRU,2020-01-28,2020,1,28,1129,1919.93231175075,9,-35.8524223085924,-9.48615760833584,-46.5310840856611,-23.468506
brasilia-df,sao goncalo do amarante-rn,BSB,NAT,2020-01-22,2020,1,22,687,1762.08725023039,4,-47.8879054780313,-15.794087361891,-35.3311560930852,-5.78955554020528
guarulhos-sp,bayeux-pb,GRU,JPA,2020-01-23,2020,1,23,1059,2192.54675029333,6,-46.5310840856611,-23.468506,-34.9291858200857,-7.132276485
brasilia-df,sao goncalo do amarante-rn,BSB,NAT,2020-01-17,2020,1,17,719,1762.08725023039,4,-47.8879054780313,-15.794087361891,-35.3311560930852,-5.78955554020528
rio largo-al,guarulhos-sp,MCZ,GRU,2020-01-20,2020,1,20,1298,1919.93231175075,10,-35.8524223085924,-9.48615760833584,-46.5310840856611,-23.468506
curitiba-pr,rio de janeiro-rj,CWB,SDU,2020-01-10,2020,1,10,852,676.245181192978,8,-49.2718478850774,-25.432956,-43.2278751249952,-22.8766521181865
brasilia-df,porto alegre-rs,BSB,POA,2020-01-10,2020,1,10,990,1613.11751494882,6,-47.8879054780313,-15.794087361891,-51.2286604637023,-30.0300367747664
florianopolis-sc,guarulhos-sp,FLN,GRU,2020-01-06,2020,1,6,1468,499.298877244457,16,-48.5476373781933,-27.58779554855,-46.5310840856611,-23.468506
rio de janeiro-rj,porto alegre-rs,GIG,POA,2020-01-03,2020,1,3,1022,1123.91741429693,6,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
salvador-ba,fortaleza-ce,SSA,FOR,2020-01-27,2020,1,27,622,1027.64327670571,6,-38.4880614840078,-13.0147719115328,-38.5899275550432,-3.723805035
rio de janeiro-rj,guarulhos-sp,SDU,GRU,2020-01-28,2020,1,28,738,344.504582028252,13,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
porto alegre-rs,rio de janeiro-rj,POA,SDU,2020-01-23,2020,1,23,1124,1123.91741429693,9,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865
guarulhos-sp,bayeux-pb,GRU,JPA,2020-01-30,2020,1,30,1063,2192.54675029333,6,-46.5310840856611,-23.468506,-34.9291858200857,-7.132276485
rio de janeiro-rj,fortaleza-ce,GIG,FOR,2020-01-30,2020,1,30,781,2177.25499737423,5,-43.2278751249952,-22.8766521181865,-38.5899275550432,-3.723805035
porto alegre-rs,guarulhos-sp,POA,GRU,2020-01-01,2020,1,1,1830,863.984679051745,19,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506
rio de janeiro-rj,porto alegre-rs,SDU,POA,2020-01-08,2020,1,8,944,1123.91741429693,9,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
rio de janeiro-rj,porto alegre-rs,SDU,POA,2020-01-10,2020,1,10,1018,1123.91741429693,10,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
juazeiro do norte-ce,guarulhos-sp,JDO,GRU,2020-01-02,2020,1,2,461,1957.46929839078,3,-39.3169933556143,-7.210766,-46.5310840856611,-23.468506
rio de janeiro-rj,fortaleza-ce,GIG,FOR,2020-01-15,2020,1,15,629,2177.25499737423,4,-43.2278751249952,-22.8766521181865,-38.5899275550432,-3.723805035
rio de janeiro-rj,guarulhos-sp,GIG,GRU,2020-01-21,2020,1,21,615,344.504582028252,11,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
rio de janeiro-rj,porto alegre-rs,SDU,POA,2020-01-24,2020,1,24,885,1123.91741429693,10,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
brasilia-df,porto alegre-rs,BSB,POA,2020-01-28,2020,1,28,713,1613.11751494882,6,-47.8879054780313,-15.794087361891,-51.2286604637023,-30.0300367747664
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-16,2020,1,16,6536,350.556818135554,64,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-19,2020,1,19,4299,350.556818135554,52,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
curitiba-pr,porto alegre-rs,CWB,POA,2020-01-02,2020,1,2,843,544.710245736732,8,-49.2718478850774,-25.432956,-51.2286604637023,-30.0300367747664
