name_muni_uf_from,name_muni_uf_to,year,month,total_passdist,total_pass,total_dist,dist_pair,n_flights,lon_from,lat_from,lon_to,lat_to
porto alegre-rs,confins-mg,2020,6,0,0,1363.55721517936,1363.55721517936,1,-51.2286604637023,-30.0300367747664,-43.9955960875638,-19.6299482494053
porto alegre-rs,curitiba-pr,2020,1,10668150.1627539,19585,119291.543816344,544.710245736732,219,-51.2286604637023,-30.0300367747664,-49.2718478850774,-25.432956
porto alegre-rs,curitiba-pr,2020,2,11074504.0060735,20331,116023.282341924,544.710245736732,213,-51.2286604637023,-30.0300367747664,-49.2718478850774,-25.432956
porto alegre-rs,curitiba-pr,2020,3,7570927.70549484,13899,90421.9007922975,544.710245736732,166,-51.2286604637023,-30.0300367747664,-49.2718478850774,-25.432956
porto alegre-rs,curitiba-pr,2020,4,87698.3495636138,161,3812.97172015712,544.710245736732,7,-51.2286604637023,-30.0300367747664,-49.2718478850774,-25.432956
porto alegre-rs,curitiba-pr,2020,5,0,0,544.710245736732,544.710245736732,1,-51.2286604637023,-30.0300367747664,-49.2718478850774,-25.432956
porto alegre-rs,florianopolis-sc,2020,1,3617629.88177533,9609,49695.8210421837,376.483492743816,132,-51.2286604637023,-30.0300367747664,-48.5476373781933,-27.58779554855
porto alegre-rs,florianopolis-sc,2020,2,2979113.87808182,7913,29742.1959267615,376.483492743816,79,-51.2286604637023,-30.0300367747664,-48.5476373781933,-27.58779554855
porto alegre-rs,florianopolis-sc,2020,3,1774366.7013016,4713,20706.5921009099,376.483492743816,55,-51.2286604637023,-30.0300367747664,-48.5476373781933,-27.58779554855
porto alegre-rs,florianopolis-sc,2020,4,7906.15334762014,21,376.483492743816,376.483492743816,1,-51.2286604637023,-30.0300367747664,-48.5476373781933,-27.58779554855
porto alegre-rs,fortaleza-ce,2020,2,0,0,3201.57498675937,3201.57498675937,1,-51.2286604637023,-30.0300367747664,-38.5899275550432,-3.723805035
porto alegre-rs,foz do iguacu-pr,2020,1,1432284.26684334,2398,16126.6368660426,597.282846890468,27,-51.2286604637023,-30.0300367747664,-54.5871024886046,-25.5424932795293
porto alegre-rs,foz do iguacu-pr,2020,2,1632374.02055165,2733,15529.3540191522,597.282846890468,26,-51.2286604637023,-30.0300367747664,-54.5871024886046,-25.5424932795293
porto alegre-rs,foz do iguacu-pr,2020,3,947290.595168282,1586,11945.6569378094,597.282846890468,20,-51.2286604637023,-30.0300367747664,-54.5871024886046,-25.5424932795293
porto alegre-rs,goiania-go,2020,4,0,0,2985.77076150176,1492.88538075088,2,-51.2286604637023,-30.0300367747664,-49.2558142758158,-16.6733097738389
porto alegre-rs,guarulhos-sp,2020,1,53572234.0092825,62006,638484.67781924,863.984679051745,739,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506
porto alegre-rs,guarulhos-sp,2020,2,39924732.0189811,46210,591829.505150446,863.984679051745,685,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506
porto alegre-rs,guarulhos-sp,2020,3,26946818.1549449,31189,438040.232279235,863.984679051745,507,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506
porto alegre-rs,guarulhos-sp,2020,4,3770429.13938182,4364,78622.6057937088,863.984679051745,91,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506
porto alegre-rs,guarulhos-sp,2020,5,5982229.91775428,6924,108862.06956052,863.984679051745,126,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506
porto alegre-rs,guarulhos-sp,2020,6,7755990.46384752,8977,117501.916351037,863.984679051745,136,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506
porto alegre-rs,guarulhos-sp,2020,7,0,0,863.984679051745,863.984679051745,1,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506
porto alegre-rs,joinville-sc,2020,2,0,0,474.367224566887,474.367224566887,1,-51.2286604637023,-30.0300367747664,-48.849409143238,-26.3045176486541
porto alegre-rs,manaus-am,2020,1,0,0,3117.95885838029,3117.95885838029,1,-51.2286604637023,-30.0300367747664,-60.023335181061,-3.13469149120195
porto alegre-rs,navegantes-sc,2020,1,1744348.33775508,4063,33058.0413505147,429.325212344347,77,-51.2286604637023,-30.0300367747664,-48.6491829025091,-26.8974391192712
porto alegre-rs,navegantes-sc,2020,2,1315023.12541073,3063,23183.5614665947,429.325212344347,54,-51.2286604637023,-30.0300367747664,-48.6491829025091,-26.8974391192712
porto alegre-rs,navegantes-sc,2020,3,878828.709668878,2047,16314.3580690852,429.325212344347,38,-51.2286604637023,-30.0300367747664,-48.6491829025091,-26.8974391192712
porto alegre-rs,passo fundo-rs,2020,1,20435.8398569756,90,9990.85504118808,227.064887299729,44,-51.2286604637023,-30.0300367747664,-52.4070950926171,-28.2617671279048
porto alegre-rs,passo fundo-rs,2020,2,34740.9277568585,153,7947.27105549052,227.064887299729,35,-51.2286604637023,-30.0300367747664,-52.4070950926171,-28.2617671279048
porto alegre-rs,passo fundo-rs,2020,3,24068.8780537713,106,6811.94661899187,227.064887299729,30,-51.2286604637023,-30.0300367747664,-52.4070950926171,-28.2617671279048
porto alegre-rs,pelotas-rs,2020,1,324857.25797877,1507,5604.70385364833,215.565532832628,26,-51.2286604637023,-30.0300367747664,-52.3443200629915,-31.7195978808292
porto alegre-rs,pelotas-rs,2020,2,300713.918301516,1395,5604.70385364833,215.565532832628,26,-51.2286604637023,-30.0300367747664,-52.3443200629915,-31.7195978808292
porto alegre-rs,pelotas-rs,2020,3,205002.821723829,951,4526.87618948519,215.565532832628,21,-51.2286604637023,-30.0300367747664,-52.3443200629915,-31.7195978808292
porto alegre-rs,porto alegre-rs,2020,1,0,12,0,0,3,-51.2286604637023,-30.0300367747664,-51.2286604637023,-30.0300367747664
porto alegre-rs,porto alegre-rs,2020,2,0,2,0,0,3,-51.2286604637023,-30.0300367747664,-51.2286604637023,-30.0300367747664
porto alegre-rs,porto seguro-ba,2020,1,1967030.24080762,1009,15595.879015323,1949.48487691538,8,-51.2286604637023,-30.0300367747664,-39.0621135238902,-16.4490561793642
porto alegre-rs,porto seguro-ba,2020,2,2401765.36835975,1232,15595.879015323,1949.48487691538,8,-51.2286604637023,-30.0300367747664,-39.0621135238902,-16.4490561793642
porto alegre-rs,porto seguro-ba,2020,3,666723.82790506,342,5848.45463074614,1949.48487691538,3,-51.2286604637023,-30.0300367747664,-39.0621135238902,-16.4490561793642
porto alegre-rs,recife-pe,2020,1,1211741.05033616,408,65338.9782044008,2969.95355474549,22,-51.2286604637023,-30.0300367747664,-34.8889419445777,-8.06276248305241
porto alegre-rs,ribeirao preto-sp,2020,1,2076.5726335526,2,1038.2863167763,1038.2863167763,1,-51.2286604637023,-30.0300367747664,-47.8054759155415,-21.1848345
porto alegre-rs,rio de janeiro-rj,2020,1,60519581.0076468,53847,511382.423505103,1123.91741429693,455,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865
porto alegre-rs,rio de janeiro-rj,2020,2,47576548.0646034,42331,441699.543818694,1123.91741429693,393,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865
porto alegre-rs,rio de janeiro-rj,2020,3,26558168.4998365,23630,302333.784445874,1123.91741429693,269,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865
porto alegre-rs,rio de janeiro-rj,2020,4,0,0,2247.83482859386,1123.91741429693,2,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865
porto alegre-rs,rio de janeiro-rj,2020,5,213544.308716417,190,4495.66965718772,1123.91741429693,4,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865
porto alegre-rs,rio de janeiro-rj,2020,6,4031491.76508309,3587,51700.2010576588,1123.91741429693,46,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865
porto alegre-rs,rio grande-rs,2020,1,15503.0932151608,65,5485.70990690305,238.509126387089,23,-51.2286604637023,-30.0300367747664,-52.0867696991135,-32.0504457926525
porto alegre-rs,rio grande-rs,2020,2,10494.4015610319,44,5008.69165412887,238.509126387089,21,-51.2286604637023,-30.0300367747664,-52.0867696991135,-32.0504457926525
porto alegre-rs,rio grande-rs,2020,3,11686.9471929674,49,3339.12776941925,238.509126387089,14,-51.2286604637023,-30.0300367747664,-52.0867696991135,-32.0504457926525
porto alegre-rs,rio largo-al,2020,1,1887751.48989092,679,11120.7746090776,2780.19365226939,4,-51.2286604637023,-30.0300367747664,-35.8524223085924,-9.48615760833584
porto alegre-rs,rio largo-al,2020,2,2029541.36615665,730,13900.968261347,2780.19365226939,5,-51.2286604637023,-30.0300367747664,-35.8524223085924,-9.48615760833584
porto alegre-rs,rio largo-al,2020,3,758992.867069544,273,8340.58095680817,2780.19365226939,3,-51.2286604637023,-30.0300367747664,-35.8524223085924,-9.48615760833584
porto alegre-rs,salvador-ba,2020,1,5324810.63996471,2319,36738.6676323568,2296.1667270223,16,-51.2286604637023,-30.0300367747664,-38.4880614840078,-13.0147719115328
porto alegre-rs,salvador-ba,2020,2,4665810.78930931,2032,39034.8343593791,2296.1667270223,17,-51.2286604637023,-30.0300367747664,-38.4880614840078,-13.0147719115328
porto alegre-rs,salvador-ba,2020,3,282428.507423743,123,2296.1667270223,2296.1667270223,1,-51.2286604637023,-30.0300367747664,-38.4880614840078,-13.0147719115328
porto alegre-rs,santa maria-rs,2020,1,320030.979074752,1269,6052.59534893148,252.191472872145,24,-51.2286604637023,-30.0300367747664,-53.8086753946629,-29.6855818035457
porto alegre-rs,santa maria-rs,2020,2,372738.99690503,1478,6304.78682180363,252.191472872145,25,-51.2286604637023,-30.0300367747664,-53.8086753946629,-29.6855818035457
porto alegre-rs,santa maria-rs,2020,3,269340.493027451,1068,5296.02093031505,252.191472872145,21,-51.2286604637023,-30.0300367747664,-53.8086753946629,-29.6855818035457
porto alegre-rs,santa rosa-rs,2020,1,26219.2057300256,66,5958.91039318764,397.260692879176,15,-51.2286604637023,-30.0300367747664,-54.4782240987609,-27.866749798923
porto alegre-rs,santa rosa-rs,2020,2,30191.8126588174,76,6356.17108606682,397.260692879176,16,-51.2286604637023,-30.0300367747664,-54.4782240987609,-27.866749798923
porto alegre-rs,santa rosa-rs,2020,3,15890.427715167,40,4369.86762167094,397.260692879176,11,-51.2286604637023,-30.0300367747664,-54.4782240987609,-27.866749798923
porto alegre-rs,santo angelo-rs,2020,1,331541.457173167,942,7039.09675526894,351.954837763447,20,-51.2286604637023,-30.0300367747664,-54.2641427984269,-28.3019378733474
porto alegre-rs,santo angelo-rs,2020,2,299865.521774457,852,5631.27740421515,351.954837763447,16,-51.2286604637023,-30.0300367747664,-54.2641427984269,-28.3019378733474
porto alegre-rs,santo angelo-rs,2020,3,201670.122038455,573,4575.41289092481,351.954837763447,13,-51.2286604637023,-30.0300367747664,-54.2641427984269,-28.3019378733474
porto alegre-rs,sao borja-rs,2020,1,38029.0023649311,78,7800.82099793458,487.551312370911,16,-51.2286604637023,-30.0300367747664,-56.0010291536185,-28.6628375266947
porto alegre-rs,sao borja-rs,2020,2,37541.4510525601,77,6825.71837319275,487.551312370911,14,-51.2286604637023,-30.0300367747664,-56.0010291536185,-28.6628375266947
porto alegre-rs,sao borja-rs,2020,3,24377.5656185456,50,5850.61574845093,487.551312370911,12,-51.2286604637023,-30.0300367747664,-56.0010291536185,-28.6628375266947
porto alegre-rs,sao carlos-sp,2020,3,0,0,948.542589418706,948.542589418706,1,-51.2286604637023,-30.0300367747664,-47.8892376846916,-22.0159985
porto alegre-rs,sao jose dos campos-sp,2020,2,95410.6730544702,103,926.31721412107,926.31721412107,1,-51.2286604637023,-30.0300367747664,-45.8841754014597,-23.1840615
porto alegre-rs,sao paulo-sp,2020,1,45061304.0625961,52854,481697.445706414,852.561850807812,565,-51.2286604637023,-30.0300367747664,-46.5703831821127,-23.5673865
porto alegre-rs,sao paulo-sp,2020,2,34772587.6470474,40786,424575.80170229,852.561850807812,498,-51.2286604637023,-30.0300367747664,-46.5703831821127,-23.5673865
porto alegre-rs,sao paulo-sp,2020,3,22690933.6592499,26615,306069.704440005,852.561850807812,359,-51.2286604637023,-30.0300367747664,-46.5703831821127,-23.5673865
porto alegre-rs,sao paulo-sp,2020,4,39217.8451371594,46,2557.68555242344,852.561850807812,3,-51.2286604637023,-30.0300367747664,-46.5703831821127,-23.5673865
porto alegre-rs,sao paulo-sp,2020,5,136409.89612925,160,2557.68555242344,852.561850807812,3,-51.2286604637023,-30.0300367747664,-46.5703831821127,-23.5673865
porto alegre-rs,sao paulo-sp,2020,6,2077693.23041864,2437,24724.2936734266,852.561850807812,29,-51.2286604637023,-30.0300367747664,-46.5703831821127,-23.5673865
porto alegre-rs,uruguaiana-rs,2020,1,459652.831619283,812,9057.1986525967,566.074915787294,16,-51.2286604637023,-30.0300367747664,-57.0818249090229,-29.7598231720144
porto alegre-rs,uruguaiana-rs,2020,2,444368.808893026,785,9057.1986525967,566.074915787294,16,-51.2286604637023,-30.0300367747664,-57.0818249090229,-29.7598231720144
porto alegre-rs,uruguaiana-rs,2020,3,336248.499977653,594,6226.82407366023,566.074915787294,11,-51.2286604637023,-30.0300367747664,-57.0818249090229,-29.7598231720144
porto alegre-rs,varzea grande-mt,2020,1,13352.6624401939,8,3338.16561004848,1669.08280502424,2,-51.2286604637023,-30.0300367747664,-56.1446637401866,-15.6580648240885
porto alegre-rs,varzea grande-mt,2020,2,295427.656489291,177,8345.4140251212,1669.08280502424,5,-51.2286604637023,-30.0300367747664,-56.1446637401866,-15.6580648240885
porto alegre-rs,varzea grande-mt,2020,3,849563.147757338,509,13352.6624401939,1669.08280502424,8,-51.2286604637023,-30.0300367747664,-56.1446637401866,-15.6580648240885
porto de moz-pa,altamira-pa,2020,3,0,0,161.424197684284,161.424197684284,1,-52.2424769190201,-1.74609008880884,-52.2143763052078,-3.20565951
porto de moz-pa,altamira-pa,2020,4,0,0,807.12098842142,161.424197684284,5,-52.2424769190201,-1.74609008880884,-52.2143763052078,-3.20565951
porto de moz-pa,altamira-pa,2020,5,0,0,807.12098842142,161.424197684284,5,-52.2424769190201,-1.74609008880884,-52.2143763052078,-3.20565951
porto de moz-pa,belem-pa,2020,4,0,0,419.000106033624,419.000106033624,1,-52.2424769190201,-1.74609008880884,-48.4878256874876,-1.459845
porto de moz-pa,belem-pa,2020,5,12989.0032870423,31,2514.00063620174,419.000106033624,6,-52.2424769190201,-1.74609008880884,-48.4878256874876,-1.459845
porto de moz-pa,belem-pa,2020,6,36034.0091188917,86,5447.00137843711,419.000106033624,13,-52.2424769190201,-1.74609008880884,-48.4878256874876,-1.459845
porto de moz-pa,breves-pa,2020,1,6667.61593499994,34,2353.27621235292,196.10635102941,12,-52.2424769190201,-1.74609008880884,-50.4808947990195,-1.6907365
porto de moz-pa,breves-pa,2020,2,12354.7001148528,63,2157.16986132351,196.10635102941,11,-52.2424769190201,-1.74609008880884,-50.4808947990195,-1.6907365
porto de moz-pa,breves-pa,2020,3,9216.99849838227,47,1961.0635102941,196.10635102941,10,-52.2424769190201,-1.74609008880884,-50.4808947990195,-1.6907365
porto de moz-pa,breves-pa,2020,4,0,0,784.42540411764,196.10635102941,4,-52.2424769190201,-1.74609008880884,-50.4808947990195,-1.6907365
porto de moz-pa,breves-pa,2020,5,0,0,980.53175514705,196.10635102941,5,-52.2424769190201,-1.74609008880884,-50.4808947990195,-1.6907365
porto seguro-ba,arealva-sp,2020,1,516069.16801516,428,4823.07633659028,1205.76908414757,4,-39.0621135238902,-16.4490561793642,-48.9204148013707,-22.0247674993088
porto seguro-ba,arealva-sp,2020,2,231507.664156334,192,3617.30725244271,1205.76908414757,3,-39.0621135238902,-16.4490561793642,-48.9204148013707,-22.0247674993088
porto seguro-ba,brasilia-df,2020,1,5515996.50573613,5826,59647.7480022959,946.789650830094,63,-39.0621135238902,-16.4490561793642,-47.8879054780313,-15.794087361891
porto seguro-ba,brasilia-df,2020,2,3881837.56840339,4100,55860.5893989756,946.789650830094,59,-39.0621135238902,-16.4490561793642,-47.8879054780313,-15.794087361891
porto seguro-ba,brasilia-df,2020,3,2856464.37655439,3017,46392.6928906746,946.789650830094,49,-39.0621135238902,-16.4490561793642,-47.8879054780313,-15.794087361891
porto seguro-ba,campinas-sp,2020,1,3923589.35538635,3562,41857.4945268616,1101.51301386478,38,-39.0621135238902,-16.4490561793642,-47.0601562729731,-22.9073425
porto seguro-ba,campinas-sp,2020,2,2157863.9941611,1959,24233.2863050252,1101.51301386478,22,-39.0621135238902,-16.4490561793642,-47.0601562729731,-22.9073425
porto seguro-ba,campinas-sp,2020,3,1381297.31938643,1254,14319.6691802421,1101.51301386478,13,-39.0621135238902,-16.4490561793642,-47.0601562729731,-22.9073425
porto seguro-ba,campo grande-ms,2020,1,384401.409111349,226,5102.67357227454,1700.89119075818,3,-39.0621135238902,-16.4490561793642,-54.6157435664588,-20.4580299878639
porto seguro-ba,confins-mg,2020,1,17459314.3034838,27720,156831.50294255,629.845393343573,249,-39.0621135238902,-16.4490561793642,-43.9955960875638,-19.6299482494053
porto seguro-ba,confins-mg,2020,2,12537072.5545038,19905,108963.253048438,629.845393343573,173,-39.0621135238902,-16.4490561793642,-43.9955960875638,-19.6299482494053
porto seguro-ba,confins-mg,2020,3,6847049.27103798,10871,64874.075514388,629.845393343573,103,-39.0621135238902,-16.4490561793642,-43.9955960875638,-19.6299482494053
porto seguro-ba,confins-mg,2020,4,0,0,629.845393343573,629.845393343573,1,-39.0621135238902,-16.4490561793642,-43.9955960875638,-19.6299482494053
porto seguro-ba,curitiba-pr,2020,1,921673.227375933,634,10176.2028259172,1453.74326084532,7,-39.0621135238902,-16.4490561793642,-49.2718478850774,-25.432956
porto seguro-ba,curitiba-pr,2020,2,516078.857600089,355,7268.7163042266,1453.74326084532,5,-39.0621135238902,-16.4490561793642,-49.2718478850774,-25.432956
porto seguro-ba,curitiba-pr,2020,3,393964.423689082,271,4361.22978253596,1453.74326084532,3,-39.0621135238902,-16.4490561793642,-49.2718478850774,-25.432956
porto seguro-ba,florianopolis-sc,2020,1,445281.660458311,283,6293.73371672524,1573.43342918131,4,-39.0621135238902,-16.4490561793642,-48.5476373781933,-27.58779554855
porto seguro-ba,fortaleza-ce,2020,1,8451.12205422066,6,1408.52034237011,1408.52034237011,1,-39.0621135238902,-16.4490561793642,-38.5899275550432,-3.723805035
porto seguro-ba,fortaleza-ce,2020,2,2817.04068474022,2,1408.52034237011,1408.52034237011,1,-39.0621135238902,-16.4490561793642,-38.5899275550432,-3.723805035
porto seguro-ba,goiania-go,2020,1,1934720.6281253,1778,15234.0206939,1088.14433527857,14,-39.0621135238902,-16.4490561793642,-49.2558142758158,-16.6733097738389
porto seguro-ba,goiania-go,2020,2,1094673.20129024,1006,13057.7320233428,1088.14433527857,12,-39.0621135238902,-16.4490561793642,-49.2558142758158,-16.6733097738389
porto seguro-ba,goiania-go,2020,3,921658.251980949,847,9793.29901750713,1088.14433527857,9,-39.0621135238902,-16.4490561793642,-49.2558142758158,-16.6733097738389
porto seguro-ba,guarulhos-sp,2020,1,33249581.341432,30178,315109.691286685,1101.78213736603,286,-39.0621135238902,-16.4490561793642,-46.5310840856611,-23.468506
porto seguro-ba,guarulhos-sp,2020,2,16121276.2339398,14632,178488.706253297,1101.78213736603,162,-39.0621135238902,-16.4490561793642,-46.5310840856611,-23.468506
porto seguro-ba,guarulhos-sp,2020,3,12144944.5001857,11023,135519.202896022,1101.78213736603,123,-39.0621135238902,-16.4490561793642,-46.5310840856611,-23.468506
porto seguro-ba,guarulhos-sp,2020,4,189506.527626957,172,5508.91068683015,1101.78213736603,5,-39.0621135238902,-16.4490561793642,-46.5310840856611,-23.468506
porto seguro-ba,guarulhos-sp,2020,6,711751.260738455,646,15424.9499231244,1101.78213736603,14,-39.0621135238902,-16.4490561793642,-46.5310840856611,-23.468506
porto seguro-ba,montes claros-mg,2020,1,448777.411363988,874,7702.12948565196,513.475299043464,15,-39.0621135238902,-16.4490561793642,-43.8654224343832,-16.7227066399837
porto seguro-ba,montes claros-mg,2020,2,108856.763397214,212,2567.37649521732,513.475299043464,5,-39.0621135238902,-16.4490561793642,-43.8654224343832,-16.7227066399837
porto seguro-ba,montes claros-mg,2020,3,28241.1414473905,55,513.475299043464,513.475299043464,1,-39.0621135238902,-16.4490561793642,-43.8654224343832,-16.7227066399837
porto seguro-ba,porto alegre-rs,2020,1,2126888.00071468,1091,15595.879015323,1949.48487691538,8,-39.0621135238902,-16.4490561793642,-51.2286604637023,-30.0300367747664
porto seguro-ba,porto alegre-rs,2020,2,2577219.00728213,1322,15595.879015323,1949.48487691538,8,-39.0621135238902,-16.4490561793642,-51.2286604637023,-30.0300367747664
porto seguro-ba,porto alegre-rs,2020,3,1035176.46964207,531,5848.45463074614,1949.48487691538,3,-39.0621135238902,-16.4490561793642,-51.2286604637023,-30.0300367747664
porto seguro-ba,presidente prudente-sp,2020,1,1332306.64139614,926,11510.2085649774,1438.77607062218,8,-39.0621135238902,-16.4490561793642,-51.3867655819125,-22.1227435
porto seguro-ba,presidente prudente-sp,2020,2,985561.608376193,685,8632.65642373308,1438.77607062218,6,-39.0621135238902,-16.4490561793642,-51.3867655819125,-22.1227435
porto seguro-ba,presidente prudente-sp,2020,3,502132.848647141,349,4316.32821186654,1438.77607062218,3,-39.0621135238902,-16.4490561793642,-51.3867655819125,-22.1227435
porto seguro-ba,recife-pe,2020,1,55764.8762821344,54,17555.6091999312,1032.6828941136,17,-39.0621135238902,-16.4490561793642,-34.8889419445777,-8.06276248305241
porto seguro-ba,recife-pe,2020,2,2065.3657882272,2,1032.6828941136,1032.6828941136,1,-39.0621135238902,-16.4490561793642,-34.8889419445777,-8.06276248305241
porto seguro-ba,ribeirao preto-sp,2020,1,1653401.54449111,1560,12718.4734191624,1059.8727849302,12,-39.0621135238902,-16.4490561793642,-47.8054759155415,-21.1848345
porto seguro-ba,ribeirao preto-sp,2020,2,1467923.80712833,1385,13778.3462040926,1059.8727849302,13,-39.0621135238902,-16.4490561793642,-47.8054759155415,-21.1848345
porto seguro-ba,ribeirao preto-sp,2020,3,846838.35515923,799,6359.2367095812,1059.8727849302,6,-39.0621135238902,-16.4490561793642,-47.8054759155415,-21.1848345
porto seguro-ba,rio de janeiro-rj,2020,1,2853258.42033788,3418,30886.6476162965,834.774259899906,37,-39.0621135238902,-16.4490561793642,-43.2278751249952,-22.8766521181865
porto seguro-ba,rio de janeiro-rj,2020,2,516725.266878042,619,6678.19407919925,834.774259899906,8,-39.0621135238902,-16.4490561793642,-43.2278751249952,-22.8766521181865
porto seguro-ba,rio de janeiro-rj,2020,3,193667.628296778,232,2504.32277969972,834.774259899906,3,-39.0621135238902,-16.4490561793642,-43.2278751249952,-22.8766521181865
porto seguro-ba,salvador-ba,2020,1,1742825.28413832,4527,22714.0913991961,384.984599986375,59,-39.0621135238902,-16.4490561793642,-38.4880614840078,-13.0147719115328
porto seguro-ba,salvador-ba,2020,2,1290468.37915433,3352,21174.1529992506,384.984599986375,55,-39.0621135238902,-16.4490561793642,-38.4880614840078,-13.0147719115328
porto seguro-ba,salvador-ba,2020,3,818092.274971047,2125,19249.2299993188,384.984599986375,50,-39.0621135238902,-16.4490561793642,-38.4880614840078,-13.0147719115328
porto seguro-ba,sao jose do rio preto-sp,2020,1,1739699.43502254,1461,14289.1124026492,1190.75936688743,12,-39.0621135238902,-16.4490561793642,-49.3813476850258,-20.8126365
porto seguro-ba,sao jose do rio preto-sp,2020,2,2025481.68307552,1701,20242.9092370863,1190.75936688743,17,-39.0621135238902,-16.4490561793642,-49.3813476850258,-20.8126365
porto seguro-ba,sao jose do rio preto-sp,2020,3,1319361.37851127,1108,10716.8343019869,1190.75936688743,9,-39.0621135238902,-16.4490561793642,-49.3813476850258,-20.8126365
porto seguro-ba,sao paulo-sp,2020,1,8698844.49782085,7821,83418.1482338017,1112.24197645069,75,-39.0621135238902,-16.4490561793642,-46.5703831821127,-23.5673865
porto seguro-ba,sao paulo-sp,2020,2,6176279.69523068,5553,81193.6642809004,1112.24197645069,73,-39.0621135238902,-16.4490561793642,-46.5703831821127,-23.5673865
porto seguro-ba,sao paulo-sp,2020,3,2918522.94620661,2624,40040.7111522248,1112.24197645069,36,-39.0621135238902,-16.4490561793642,-46.5703831821127,-23.5673865
porto seguro-ba,uberlandia-mg,2020,1,1429168.28025351,1408,15225.5143492917,1015.03428995278,15,-39.0621135238902,-16.4490561793642,-48.2779501847345,-18.9189986093056
porto seguro-ba,uberlandia-mg,2020,2,1129733.16471744,1113,11165.3771894806,1015.03428995278,11,-39.0621135238902,-16.4490561793642,-48.2779501847345,-18.9189986093056
porto seguro-ba,uberlandia-mg,2020,3,617140.84829129,608,6090.20573971668,1015.03428995278,6,-39.0621135238902,-16.4490561793642,-48.2779501847345,-18.9189986093056
porto seguro-ba,varzea grande-mt,2020,1,1816680.99550325,993,14635.8992588378,1829.48740735473,8,-39.0621135238902,-16.4490561793642,-56.1446637401866,-15.6580648240885
porto seguro-ba,varzea grande-mt,2020,2,257957.724437017,141,1829.48740735473,1829.48740735473,1,-39.0621135238902,-16.4490561793642,-56.1446637401866,-15.6580648240885
porto seguro-ba,vitoria-es,2020,1,509248.58253766,1135,5832.80314800843,448.677165231418,13,-39.0621135238902,-16.4490561793642,-40.3222087267266,-20.3201537928533
porto seguro-ba,vitoria-es,2020,2,28266.6614095793,63,448.677165231418,448.677165231418,1,-39.0621135238902,-16.4490561793642,-40.3222087267266,-20.3201537928533
porto seguro-ba,vitoria da conquista-ba,2020,1,27843.4338393588,107,260.219007844475,260.219007844475,1,-39.0621135238902,-16.4490561793642,-40.8398095371781,-14.8480048115856
porto velho-ro,brasilia-df,2020,1,2317102.04596333,1220,117754.366270268,1899.26397210109,62,-63.8314456543611,-8.76889179,-47.8879054780313,-15.794087361891
porto velho-ro,brasilia-df,2020,2,3052117.20316645,1607,104459.51846556,1899.26397210109,55,-63.8314456543611,-8.76889179,-47.8879054780313,-15.794087361891
porto velho-ro,brasilia-df,2020,3,2034111.71412027,1071,91164.6706608523,1899.26397210109,48,-63.8314456543611,-8.76889179,-47.8879054780313,-15.794087361891
porto velho-ro,brasilia-df,2020,4,254501.372261546,134,9496.31986050545,1899.26397210109,5,-63.8314456543611,-8.76889179,-47.8879054780313,-15.794087361891
porto velho-ro,brasilia-df,2020,5,387449.850308622,204,15194.1117768087,1899.26397210109,8,-63.8314456543611,-8.76889179,-47.8879054780313,-15.794087361891
porto velho-ro,brasilia-df,2020,6,736914.421175223,388,20891.903693112,1899.26397210109,11,-63.8314456543611,-8.76889179,-47.8879054780313,-15.794087361891
porto velho-ro,campinas-sp,2020,1,577780.140447585,243,64197.793383065,2377.69605122463,27,-63.8314456543611,-8.76889179,-47.0601562729731,-22.9073425
porto velho-ro,campinas-sp,2020,2,16643.8723585724,7,2377.69605122463,2377.69605122463,1,-63.8314456543611,-8.76889179,-47.0601562729731,-22.9073425
porto velho-ro,campinas-sp,2020,3,178327.203841847,75,11888.4802561232,2377.69605122463,5,-63.8314456543611,-8.76889179,-47.0601562729731,-22.9073425
porto velho-ro,campinas-sp,2020,4,782262.000852903,329,57064.7052293911,2377.69605122463,24,-63.8314456543611,-8.76889179,-47.0601562729731,-22.9073425
porto velho-ro,campinas-sp,2020,5,1110384.0559219,467,71330.8815367389,2377.69605122463,30,-63.8314456543611,-8.76889179,-47.0601562729731,-22.9073425
porto velho-ro,campinas-sp,2020,6,1243535.03479048,523,83219.3617928621,2377.69605122463,35,-63.8314456543611,-8.76889179,-47.0601562729731,-22.9073425
porto velho-ro,coari-am,2020,4,0,0,523.650173520382,523.650173520382,1,-63.8314456543611,-8.76889179,-63.1421839840562,-4.08421915877588
