name_muni_uf_from,name_muni_uf_to,sg_iata_origem,sg_iata_destino,year,month,total_pass,dist_pair,n_flights,lon_from,lat_from,lon_to,lat_to,travel_time,top_plane,hourss,minutess
Guarulhos-SP,Porto Seguro-BA,GRU,BPS,2020,4,207,1101.78213736603,5,-46.5310840856611,-23.468506,-39.0621135238902,-16.4490561793642,1 hora e 51 minutos,BOEING 737-800,1,51
Guarulhos-SP,Porto Seguro-BA,GRU,BPS,2020,6,1280,1101.78213736603,14,-46.5310840856611,-23.468506,-39.0621135238902,-16.4490561793642,1 hora e 51 minutos,BOEING 737-800,1,51
Guarulhos-SP,Recife-PE,GRU,REC,2020,1,88232,2109.69773699172,619,-46.5310840856611,-23.468506,-34.8889419445777,-8.06276248305241,3 horas e 1 minutos,AIRBUS A320-100/200,3,1
Guarulhos-SP,Recife-PE,GRU,REC,2020,2,74406,2109.69773699172,552,-46.5310840856611,-23.468506,-34.8889419445777,-8.06276248305241,3 horas e 1 minutos,AIRBUS A320-100/200,3,1
Guarulhos-SP,Recife-PE,GRU,REC,2020,3,55811,2109.69773699172,449,-46.5310840856611,-23.468506,-34.8889419445777,-8.06276248305241,3 horas e 1 minutos,AIRBUS A320-100/200,3,1
Guarulhos-SP,Recife-PE,GRU,REC,2020,4,7119,2109.69773699172,91,-46.5310840856611,-23.468506,-34.8889419445777,-8.06276248305241,3 horas e 1 minutos,AIRBUS A320-100/200,3,1
Guarulhos-SP,Recife-PE,GRU,REC,2020,5,7962,2109.69773699172,106,-46.5310840856611,-23.468506,-34.8889419445777,-8.06276248305241,3 horas e 1 minutos,AIRBUS A320-100/200,3,1
Guarulhos-SP,Recife-PE,GRU,REC,2020,6,11435,2109.69773699172,138,-46.5310840856611,-23.468506,-34.8889419445777,-8.06276248305241,3 horas e 1 minutos,AIRBUS A320-100/200,3,1
Guarulhos-SP,Rio de Janeiro-RJ,GRU,GIG,2020,1,43513,344.504582028252,377,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865,58 minutos,,0,58
Guarulhos-SP,Rio de Janeiro-RJ,GRU,GIG,2020,2,43371,344.504582028252,339,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865,58 minutos,,0,58
Guarulhos-SP,Rio de Janeiro-RJ,GRU,GIG,2020,3,27798,344.504582028252,281,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865,58 minutos,,0,58
Guarulhos-SP,Rio de Janeiro-RJ,GRU,GIG,2020,4,11454,344.504582028252,102,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865,58 minutos,,0,58
Guarulhos-SP,Rio de Janeiro-RJ,GRU,GIG,2020,5,10100,344.504582028252,121,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865,58 minutos,,0,58
Guarulhos-SP,Rio de Janeiro-RJ,GRU,GIG,2020,6,10932,344.504582028252,112,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865,58 minutos,,0,58
Guarulhos-SP,Rio de Janeiro-RJ,GRU,GIG,2020,7,0,344.504582028252,1,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865,58 minutos,,0,58
Guarulhos-SP,Rio de Janeiro-RJ,GRU,SDU,2020,1,46688,344.504582028252,398,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865,57 minutos,AIRBUS A319,0,57
Guarulhos-SP,Rio de Janeiro-RJ,GRU,SDU,2020,2,42485,344.504582028252,357,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865,57 minutos,AIRBUS A319,0,57
Guarulhos-SP,Rio de Janeiro-RJ,GRU,SDU,2020,3,27458,344.504582028252,261,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865,57 minutos,AIRBUS A319,0,57
Guarulhos-SP,Rio de Janeiro-RJ,GRU,SDU,2020,4,3697,344.504582028252,40,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865,57 minutos,AIRBUS A319,0,57
Guarulhos-SP,Rio de Janeiro-RJ,GRU,SDU,2020,5,7440,344.504582028252,80,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865,57 minutos,AIRBUS A319,0,57
Guarulhos-SP,Rio de Janeiro-RJ,GRU,SDU,2020,6,6213,344.504582028252,68,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865,57 minutos,AIRBUS A319,0,57
Guarulhos-SP,Rio Largo-AL,GRU,MCZ,2020,1,54043,1919.93231175075,302,-46.5310840856611,-23.468506,-35.8524223085924,-9.48615760833584,2 horas e 48 minutos,BOEING 737-800,2,48
Guarulhos-SP,Rio Largo-AL,GRU,MCZ,2020,2,40722,1919.93231175075,250,-46.5310840856611,-23.468506,-35.8524223085924,-9.48615760833584,2 horas e 48 minutos,BOEING 737-800,2,48
Guarulhos-SP,Rio Largo-AL,GRU,MCZ,2020,3,27352,1919.93231175075,190,-46.5310840856611,-23.468506,-35.8524223085924,-9.48615760833584,2 horas e 48 minutos,BOEING 737-800,2,48
Guarulhos-SP,Rio Largo-AL,GRU,MCZ,2020,4,4777,1919.93231175075,43,-46.5310840856611,-23.468506,-35.8524223085924,-9.48615760833584,2 horas e 48 minutos,BOEING 737-800,2,48
Guarulhos-SP,Rio Largo-AL,GRU,MCZ,2020,5,3617,1919.93231175075,48,-46.5310840856611,-23.468506,-35.8524223085924,-9.48615760833584,2 horas e 48 minutos,BOEING 737-800,2,48
Guarulhos-SP,Rio Largo-AL,GRU,MCZ,2020,6,5848,1919.93231175075,50,-46.5310840856611,-23.468506,-35.8524223085924,-9.48615760833584,2 horas e 48 minutos,BOEING 737-800,2,48
Guarulhos-SP,Salvador-BA,GRU,SSA,2020,1,103952,1435.13941494507,713,-46.5310840856611,-23.468506,-38.4880614840078,-13.0147719115328,2 horas e 17 minutos,AIRBUS A320-100/200,2,17
Guarulhos-SP,Salvador-BA,GRU,SSA,2020,2,95816,1435.13941494507,672,-46.5310840856611,-23.468506,-38.4880614840078,-13.0147719115328,2 horas e 17 minutos,AIRBUS A320-100/200,2,17
Guarulhos-SP,Salvador-BA,GRU,SSA,2020,3,57582,1435.13941494507,497,-46.5310840856611,-23.468506,-38.4880614840078,-13.0147719115328,2 horas e 17 minutos,AIRBUS A320-100/200,2,17
Guarulhos-SP,Salvador-BA,GRU,SSA,2020,4,9013,1435.13941494507,98,-46.5310840856611,-23.468506,-38.4880614840078,-13.0147719115328,2 horas e 17 minutos,AIRBUS A320-100/200,2,17
Guarulhos-SP,Salvador-BA,GRU,SSA,2020,5,10336,1435.13941494507,122,-46.5310840856611,-23.468506,-38.4880614840078,-13.0147719115328,2 horas e 17 minutos,AIRBUS A320-100/200,2,17
Guarulhos-SP,Salvador-BA,GRU,SSA,2020,6,13305,1435.13941494507,111,-46.5310840856611,-23.468506,-38.4880614840078,-13.0147719115328,2 horas e 17 minutos,AIRBUS A320-100/200,2,17
Guarulhos-SP,Sao Goncalo do Amarante-RN,GRU,NAT,2020,1,50001,2295.3265709399,281,-46.5310840856611,-23.468506,-35.3311560930852,-5.78955554020528,3 horas e 14 minutos,AIRBUS A321-100/200,3,14
Guarulhos-SP,Sao Goncalo do Amarante-RN,GRU,NAT,2020,2,36034,2295.3265709399,221,-46.5310840856611,-23.468506,-35.3311560930852,-5.78955554020528,3 horas e 14 minutos,AIRBUS A321-100/200,3,14
Guarulhos-SP,Sao Goncalo do Amarante-RN,GRU,NAT,2020,3,25703,2295.3265709399,176,-46.5310840856611,-23.468506,-35.3311560930852,-5.78955554020528,3 horas e 14 minutos,AIRBUS A321-100/200,3,14
Guarulhos-SP,Sao Goncalo do Amarante-RN,GRU,NAT,2020,4,5592,2295.3265709399,49,-46.5310840856611,-23.468506,-35.3311560930852,-5.78955554020528,3 horas e 14 minutos,AIRBUS A321-100/200,3,14
Guarulhos-SP,Sao Goncalo do Amarante-RN,GRU,NAT,2020,5,4801,2295.3265709399,45,-46.5310840856611,-23.468506,-35.3311560930852,-5.78955554020528,3 horas e 14 minutos,AIRBUS A321-100/200,3,14
Guarulhos-SP,Sao Goncalo do Amarante-RN,GRU,NAT,2020,6,6252,2295.3265709399,49,-46.5310840856611,-23.468506,-35.3311560930852,-5.78955554020528,3 horas e 14 minutos,AIRBUS A321-100/200,3,14
Guarulhos-SP,Sao Luis-MA,GRU,SLZ,2020,1,19433,2328.93152481838,122,-46.5310840856611,-23.468506,-44.2979185642444,-2.53188598508339,3 horas e 21 minutos,AIRBUS A321-100/200,3,21
Guarulhos-SP,Sao Luis-MA,GRU,SLZ,2020,2,15533,2328.93152481838,105,-46.5310840856611,-23.468506,-44.2979185642444,-2.53188598508339,3 horas e 21 minutos,AIRBUS A321-100/200,3,21
Guarulhos-SP,Sao Luis-MA,GRU,SLZ,2020,3,12703,2328.93152481838,92,-46.5310840856611,-23.468506,-44.2979185642444,-2.53188598508339,3 horas e 21 minutos,AIRBUS A321-100/200,3,21
Guarulhos-SP,Sao Luis-MA,GRU,SLZ,2020,4,2761,2328.93152481838,29,-46.5310840856611,-23.468506,-44.2979185642444,-2.53188598508339,3 horas e 21 minutos,AIRBUS A321-100/200,3,21
Guarulhos-SP,Sao Luis-MA,GRU,SLZ,2020,5,2393,2328.93152481838,22,-46.5310840856611,-23.468506,-44.2979185642444,-2.53188598508339,3 horas e 21 minutos,AIRBUS A321-100/200,3,21
Guarulhos-SP,Sao Luis-MA,GRU,SLZ,2020,6,4031,2328.93152481838,27,-46.5310840856611,-23.468506,-44.2979185642444,-2.53188598508339,3 horas e 21 minutos,AIRBUS A321-100/200,3,21
Guarulhos-SP,Teresina-PI,GRU,THE,2020,1,12624,2072.94083654006,84,-46.5310840856611,-23.468506,-42.8052704582233,-5.0863419523217,3 horas e 9 minutos,BOEING 737-800,3,9
Guarulhos-SP,Teresina-PI,GRU,THE,2020,2,9514,2072.94083654006,66,-46.5310840856611,-23.468506,-42.8052704582233,-5.0863419523217,3 horas e 9 minutos,BOEING 737-800,3,9
Guarulhos-SP,Teresina-PI,GRU,THE,2020,3,9493,2072.94083654006,68,-46.5310840856611,-23.468506,-42.8052704582233,-5.0863419523217,3 horas e 9 minutos,BOEING 737-800,3,9
Guarulhos-SP,Teresina-PI,GRU,THE,2020,4,3473,2072.94083654006,24,-46.5310840856611,-23.468506,-42.8052704582233,-5.0863419523217,3 horas e 9 minutos,BOEING 737-800,3,9
Guarulhos-SP,Teresina-PI,GRU,THE,2020,5,2456,2072.94083654006,17,-46.5310840856611,-23.468506,-42.8052704582233,-5.0863419523217,3 horas e 9 minutos,BOEING 737-800,3,9
Guarulhos-SP,Teresina-PI,GRU,THE,2020,6,3590,2072.94083654006,26,-46.5310840856611,-23.468506,-42.8052704582233,-5.0863419523217,3 horas e 9 minutos,BOEING 737-800,3,9
Guarulhos-SP,Varzea Grande-MT,GRU,CGB,2020,1,40893,1327.6894890945,284,-46.5310840856611,-23.468506,-56.1446637401866,-15.6580648240885,2 horas e 12 minutos,AIRBUS A320-100/200,2,12
Guarulhos-SP,Varzea Grande-MT,GRU,CGB,2020,2,32085,1327.6894890945,243,-46.5310840856611,-23.468506,-56.1446637401866,-15.6580648240885,2 horas e 12 minutos,AIRBUS A320-100/200,2,12
Guarulhos-SP,Varzea Grande-MT,GRU,CGB,2020,3,23720,1327.6894890945,191,-46.5310840856611,-23.468506,-56.1446637401866,-15.6580648240885,2 horas e 12 minutos,AIRBUS A320-100/200,2,12
Guarulhos-SP,Varzea Grande-MT,GRU,CGB,2020,4,2279,1327.6894890945,19,-46.5310840856611,-23.468506,-56.1446637401866,-15.6580648240885,2 horas e 12 minutos,AIRBUS A320-100/200,2,12
Guarulhos-SP,Varzea Grande-MT,GRU,CGB,2020,5,2082,1327.6894890945,14,-46.5310840856611,-23.468506,-56.1446637401866,-15.6580648240885,2 horas e 12 minutos,AIRBUS A320-100/200,2,12
Guarulhos-SP,Varzea Grande-MT,GRU,CGB,2020,6,3810,1327.6894890945,33,-46.5310840856611,-23.468506,-56.1446637401866,-15.6580648240885,2 horas e 12 minutos,AIRBUS A320-100/200,2,12
Guarulhos-SP,Vitoria-ES,GRU,VIX,2020,1,37060,730.063627685562,279,-46.5310840856611,-23.468506,-40.3222087267266,-20.3201537928533,1 hora e 27 minutos,AIRBUS A320-100/200,1,27
Guarulhos-SP,Vitoria-ES,GRU,VIX,2020,2,28640,730.063627685562,229,-46.5310840856611,-23.468506,-40.3222087267266,-20.3201537928533,1 hora e 27 minutos,AIRBUS A320-100/200,1,27
Guarulhos-SP,Vitoria-ES,GRU,VIX,2020,3,20520,730.063627685562,196,-46.5310840856611,-23.468506,-40.3222087267266,-20.3201537928533,1 hora e 27 minutos,AIRBUS A320-100/200,1,27
Guarulhos-SP,Vitoria-ES,GRU,VIX,2020,4,2636,730.063627685562,55,-46.5310840856611,-23.468506,-40.3222087267266,-20.3201537928533,1 hora e 27 minutos,AIRBUS A320-100/200,1,27
Guarulhos-SP,Vitoria-ES,GRU,VIX,2020,5,4152,730.063627685562,77,-46.5310840856611,-23.468506,-40.3222087267266,-20.3201537928533,1 hora e 27 minutos,AIRBUS A320-100/200,1,27
Guarulhos-SP,Vitoria-ES,GRU,VIX,2020,6,6637,730.063627685562,101,-46.5310840856611,-23.468506,-40.3222087267266,-20.3201537928533,1 hora e 27 minutos,AIRBUS A320-100/200,1,27
Juazeiro do Norte-CE,Guarulhos-SP,JDO,GRU,2020,1,11780,1957.46929839078,86,-39.3169933556143,-7.210766,-46.5310840856611,-23.468506,2 horas e 59 minutos,BOEING 737-800,2,59
Juazeiro do Norte-CE,Guarulhos-SP,JDO,GRU,2020,2,9786,1957.46929839078,72,-39.3169933556143,-7.210766,-46.5310840856611,-23.468506,2 horas e 59 minutos,BOEING 737-800,2,59
Juazeiro do Norte-CE,Guarulhos-SP,JDO,GRU,2020,3,7330,1957.46929839078,62,-39.3169933556143,-7.210766,-46.5310840856611,-23.468506,2 horas e 59 minutos,BOEING 737-800,2,59
Juazeiro do Norte-CE,Guarulhos-SP,JDO,GRU,2020,6,1139,1957.46929839078,11,-39.3169933556143,-7.210766,-46.5310840856611,-23.468506,2 horas e 59 minutos,BOEING 737-800,2,59
Londrina-PR,Sao Paulo-SP,LDB,CGH,2020,1,8494,470.114507726343,113,-51.1627734238781,-23.312156,-46.5703831821127,-23.5673865,1 hora e 5 minutos,BOEING 737-800,1,5
Londrina-PR,Sao Paulo-SP,LDB,CGH,2020,2,8311,470.114507726343,98,-51.1627734238781,-23.312156,-46.5703831821127,-23.5673865,1 hora e 5 minutos,BOEING 737-800,1,5
Londrina-PR,Sao Paulo-SP,LDB,CGH,2020,3,6624,470.114507726343,96,-51.1627734238781,-23.312156,-46.5703831821127,-23.5673865,1 hora e 5 minutos,BOEING 737-800,1,5
Macapa-AP,Belem-PA,MCP,BEL,2020,1,14886,330.560425179575,163,-51.0574054570359,0.03895101,-48.4878256874876,-1.459845,56 minutos,AIRBUS A320-100/200,0,56
Macapa-AP,Belem-PA,MCP,BEL,2020,2,11784,330.560425179575,120,-51.0574054570359,0.03895101,-48.4878256874876,-1.459845,56 minutos,AIRBUS A320-100/200,0,56
Macapa-AP,Belem-PA,MCP,BEL,2020,3,8034,330.560425179575,102,-51.0574054570359,0.03895101,-48.4878256874876,-1.459845,56 minutos,AIRBUS A320-100/200,0,56
Macapa-AP,Belem-PA,MCP,BEL,2020,4,119,330.560425179575,18,-51.0574054570359,0.03895101,-48.4878256874876,-1.459845,56 minutos,AIRBUS A320-100/200,0,56
Macapa-AP,Belem-PA,MCP,BEL,2020,5,1549,330.560425179575,31,-51.0574054570359,0.03895101,-48.4878256874876,-1.459845,56 minutos,AIRBUS A320-100/200,0,56
Macapa-AP,Belem-PA,MCP,BEL,2020,6,3908,330.560425179575,41,-51.0574054570359,0.03895101,-48.4878256874876,-1.459845,56 minutos,AIRBUS A320-100/200,0,56
Manaus-AM,Belem-PA,MAO,BEL,2020,1,9919,1296.34977313357,105,-60.023335181061,-3.13469149120195,-48.4878256874876,-1.459845,2 horas e 3 minutos,AIRBUS A320-100/200,2,3
Manaus-AM,Belem-PA,MAO,BEL,2020,2,8283,1296.34977313357,110,-60.023335181061,-3.13469149120195,-48.4878256874876,-1.459845,2 horas e 3 minutos,AIRBUS A320-100/200,2,3
Manaus-AM,Belem-PA,MAO,BEL,2020,3,5906,1296.34977313357,75,-60.023335181061,-3.13469149120195,-48.4878256874876,-1.459845,2 horas e 3 minutos,AIRBUS A320-100/200,2,3
Manaus-AM,Belem-PA,MAO,BEL,2020,4,395,1296.34977313357,5,-60.023335181061,-3.13469149120195,-48.4878256874876,-1.459845,2 horas e 3 minutos,AIRBUS A320-100/200,2,3
Manaus-AM,Belem-PA,MAO,BEL,2020,5,106,1296.34977313357,1,-60.023335181061,-3.13469149120195,-48.4878256874876,-1.459845,2 horas e 3 minutos,AIRBUS A320-100/200,2,3
Manaus-AM,Belem-PA,MAO,BEL,2020,6,0,1296.34977313357,1,-60.023335181061,-3.13469149120195,-48.4878256874876,-1.459845,2 horas e 3 minutos,AIRBUS A320-100/200,2,3
Manaus-AM,Fortaleza-CE,MAO,FOR,2020,1,12762,2382.54208769939,90,-60.023335181061,-3.13469149120195,-38.5899275550432,-3.723805035,3 horas e 22 minutos,BOEING 737-800,3,22
Manaus-AM,Fortaleza-CE,MAO,FOR,2020,2,9347,2382.54208769939,75,-60.023335181061,-3.13469149120195,-38.5899275550432,-3.723805035,3 horas e 22 minutos,BOEING 737-800,3,22
Manaus-AM,Fortaleza-CE,MAO,FOR,2020,3,7024,2382.54208769939,64,-60.023335181061,-3.13469149120195,-38.5899275550432,-3.723805035,3 horas e 22 minutos,BOEING 737-800,3,22
Manaus-AM,Guarulhos-SP,MAO,GRU,2020,1,21721,2678.07674128516,274,-60.023335181061,-3.13469149120195,-46.5310840856611,-23.468506,3 horas e 55 minutos,BOEING 767-300,3,55
Manaus-AM,Guarulhos-SP,MAO,GRU,2020,2,21223,2678.07674128516,247,-60.023335181061,-3.13469149120195,-46.5310840856611,-23.468506,3 horas e 55 minutos,BOEING 767-300,3,55
Manaus-AM,Guarulhos-SP,MAO,GRU,2020,3,14605,2678.07674128516,229,-60.023335181061,-3.13469149120195,-46.5310840856611,-23.468506,3 horas e 55 minutos,BOEING 767-300,3,55
Manaus-AM,Guarulhos-SP,MAO,GRU,2020,4,1422,2678.07674128516,76,-60.023335181061,-3.13469149120195,-46.5310840856611,-23.468506,3 horas e 55 minutos,BOEING 767-300,3,55
Manaus-AM,Guarulhos-SP,MAO,GRU,2020,5,1841,2678.07674128516,88,-60.023335181061,-3.13469149120195,-46.5310840856611,-23.468506,3 horas e 55 minutos,BOEING 767-300,3,55
Manaus-AM,Guarulhos-SP,MAO,GRU,2020,6,3854,2678.07674128516,96,-60.023335181061,-3.13469149120195,-46.5310840856611,-23.468506,3 horas e 55 minutos,BOEING 767-300,3,55
Manaus-AM,Guarulhos-SP,MAO,GRU,2020,7,0,2678.07674128516,1,-60.023335181061,-3.13469149120195,-46.5310840856611,-23.468506,3 horas e 55 minutos,BOEING 767-300,3,55
Manaus-AM,Porto Velho-RO,MAO,PVH,2020,1,10586,752.23294540842,89,-60.023335181061,-3.13469149120195,-63.8314456543611,-8.76889179,1 hora e 31 minutos,EMBRAER 195/ERJ-190-200,1,31
Manaus-AM,Porto Velho-RO,MAO,PVH,2020,2,9426,752.23294540842,79,-60.023335181061,-3.13469149120195,-63.8314456543611,-8.76889179,1 hora e 31 minutos,EMBRAER 195/ERJ-190-200,1,31
Manaus-AM,Porto Velho-RO,MAO,PVH,2020,3,6996,752.23294540842,71,-60.023335181061,-3.13469149120195,-63.8314456543611,-8.76889179,1 hora e 31 minutos,EMBRAER 195/ERJ-190-200,1,31
Manaus-AM,Porto Velho-RO,MAO,PVH,2020,4,7,752.23294540842,6,-60.023335181061,-3.13469149120195,-63.8314456543611,-8.76889179,1 hora e 31 minutos,EMBRAER 195/ERJ-190-200,1,31
Manaus-AM,Porto Velho-RO,MAO,PVH,2020,5,40,752.23294540842,20,-60.023335181061,-3.13469149120195,-63.8314456543611,-8.76889179,1 hora e 31 minutos,EMBRAER 195/ERJ-190-200,1,31
Manaus-AM,Porto Velho-RO,MAO,PVH,2020,6,10,752.23294540842,21,-60.023335181061,-3.13469149120195,-63.8314456543611,-8.76889179,1 hora e 31 minutos,EMBRAER 195/ERJ-190-200,1,31
Navegantes-SC,Guarulhos-SP,NVT,GRU,2020,1,14373,435.707785742228,200,-48.6491829025091,-26.8974391192712,-46.5310840856611,-23.468506,1 hora e 9 minutos,AIRBUS A320-100/200,1,9
Navegantes-SC,Guarulhos-SP,NVT,GRU,2020,2,11235,435.707785742228,174,-48.6491829025091,-26.8974391192712,-46.5310840856611,-23.468506,1 hora e 9 minutos,AIRBUS A320-100/200,1,9
Navegantes-SC,Guarulhos-SP,NVT,GRU,2020,3,7330,435.707785742228,133,-48.6491829025091,-26.8974391192712,-46.5310840856611,-23.468506,1 hora e 9 minutos,AIRBUS A320-100/200,1,9
Navegantes-SC,Guarulhos-SP,NVT,GRU,2020,5,65,435.707785742228,4,-48.6491829025091,-26.8974391192712,-46.5310840856611,-23.468506,1 hora e 9 minutos,AIRBUS A320-100/200,1,9
Navegantes-SC,Guarulhos-SP,NVT,GRU,2020,6,1107,435.707785742228,31,-48.6491829025091,-26.8974391192712,-46.5310840856611,-23.468506,1 hora e 9 minutos,AIRBUS A320-100/200,1,9
Navegantes-SC,Sao Paulo-SP,NVT,CGH,2020,1,19583,424.184612634042,288,-48.6491829025091,-26.8974391192712,-46.5703831821127,-23.5673865,1 hora e 0 minutos,BOEING 737-800,1,0
Navegantes-SC,Sao Paulo-SP,NVT,CGH,2020,2,15435,424.184612634042,235,-48.6491829025091,-26.8974391192712,-46.5703831821127,-23.5673865,1 hora e 0 minutos,BOEING 737-800,1,0
Navegantes-SC,Sao Paulo-SP,NVT,CGH,2020,3,12041,424.184612634042,183,-48.6491829025091,-26.8974391192712,-46.5703831821127,-23.5673865,1 hora e 0 minutos,BOEING 737-800,1,0
Navegantes-SC,Sao Paulo-SP,NVT,CGH,2020,4,140,424.184612634042,3,-48.6491829025091,-26.8974391192712,-46.5703831821127,-23.5673865,1 hora e 0 minutos,BOEING 737-800,1,0
Navegantes-SC,Sao Paulo-SP,NVT,CGH,2020,6,474,424.184612634042,7,-48.6491829025091,-26.8974391192712,-46.5703831821127,-23.5673865,1 hora e 0 minutos,BOEING 737-800,1,0
Porto Alegre-RS,Brasilia-DF,POA,BSB,2020,1,15471,1613.11751494882,173,-51.2286604637023,-30.0300367747664,-47.8879054780313,-15.794087361891,2 horas e 26 minutos,AIRBUS A320-100/200,2,26
Porto Alegre-RS,Brasilia-DF,POA,BSB,2020,2,10366,1613.11751494882,143,-51.2286604637023,-30.0300367747664,-47.8879054780313,-15.794087361891,2 horas e 26 minutos,AIRBUS A320-100/200,2,26
Porto Alegre-RS,Brasilia-DF,POA,BSB,2020,3,6936,1613.11751494882,118,-51.2286604637023,-30.0300367747664,-47.8879054780313,-15.794087361891,2 horas e 26 minutos,AIRBUS A320-100/200,2,26
Porto Alegre-RS,Brasilia-DF,POA,BSB,2020,5,20,1613.11751494882,1,-51.2286604637023,-30.0300367747664,-47.8879054780313,-15.794087361891,2 horas e 26 minutos,AIRBUS A320-100/200,2,26
Porto Alegre-RS,Brasilia-DF,POA,BSB,2020,6,1186,1613.11751494882,26,-51.2286604637023,-30.0300367747664,-47.8879054780313,-15.794087361891,2 horas e 26 minutos,AIRBUS A320-100/200,2,26
Porto Alegre-RS,Campinas-SP,POA,VCP,2020,1,7755,891.719341059552,199,-51.2286604637023,-30.0300367747664,-47.0601562729731,-22.9073425,1 hora e 35 minutos,EMBRAER E195-E2/ERJ-190-400,1,35
Porto Alegre-RS,Campinas-SP,POA,VCP,2020,2,7191,891.719341059552,225,-51.2286604637023,-30.0300367747664,-47.0601562729731,-22.9073425,1 hora e 35 minutos,EMBRAER E195-E2/ERJ-190-400,1,35
Porto Alegre-RS,Campinas-SP,POA,VCP,2020,3,5017,891.719341059552,156,-51.2286604637023,-30.0300367747664,-47.0601562729731,-22.9073425,1 hora e 35 minutos,EMBRAER E195-E2/ERJ-190-400,1,35
Porto Alegre-RS,Campinas-SP,POA,VCP,2020,4,1408,891.719341059552,73,-51.2286604637023,-30.0300367747664,-47.0601562729731,-22.9073425,1 hora e 35 minutos,EMBRAER E195-E2/ERJ-190-400,1,35
Porto Alegre-RS,Campinas-SP,POA,VCP,2020,5,2143,891.719341059552,82,-51.2286604637023,-30.0300367747664,-47.0601562729731,-22.9073425,1 hora e 35 minutos,EMBRAER E195-E2/ERJ-190-400,1,35
Porto Alegre-RS,Campinas-SP,POA,VCP,2020,6,3103,891.719341059552,101,-51.2286604637023,-30.0300367747664,-47.0601562729731,-22.9073425,1 hora e 35 minutos,EMBRAER E195-E2/ERJ-190-400,1,35
Porto Alegre-RS,Curitiba-PR,POA,CWB,2020,1,19585,544.710245736732,219,-51.2286604637023,-30.0300367747664,-49.2718478850774,-25.432956,1 hora e 8 minutos,EMBRAER 195/ERJ-190-200,1,8
Porto Alegre-RS,Curitiba-PR,POA,CWB,2020,2,20331,544.710245736732,213,-51.2286604637023,-30.0300367747664,-49.2718478850774,-25.432956,1 hora e 8 minutos,EMBRAER 195/ERJ-190-200,1,8
Porto Alegre-RS,Curitiba-PR,POA,CWB,2020,3,13899,544.710245736732,166,-51.2286604637023,-30.0300367747664,-49.2718478850774,-25.432956,1 hora e 8 minutos,EMBRAER 195/ERJ-190-200,1,8
Porto Alegre-RS,Curitiba-PR,POA,CWB,2020,4,161,544.710245736732,7,-51.2286604637023,-30.0300367747664,-49.2718478850774,-25.432956,1 hora e 8 minutos,EMBRAER 195/ERJ-190-200,1,8
Porto Alegre-RS,Curitiba-PR,POA,CWB,2020,5,0,544.710245736732,1,-51.2286604637023,-30.0300367747664,-49.2718478850774,-25.432956,1 hora e 8 minutos,EMBRAER 195/ERJ-190-200,1,8
Porto Alegre-RS,Guarulhos-SP,POA,GRU,2020,1,62006,863.984679051745,739,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506,1 hora e 39 minutos,AIRBUS A320-100/200,1,39
Porto Alegre-RS,Guarulhos-SP,POA,GRU,2020,2,46210,863.984679051745,685,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506,1 hora e 39 minutos,AIRBUS A320-100/200,1,39
Porto Alegre-RS,Guarulhos-SP,POA,GRU,2020,3,31189,863.984679051745,507,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506,1 hora e 39 minutos,AIRBUS A320-100/200,1,39
Porto Alegre-RS,Guarulhos-SP,POA,GRU,2020,4,4364,863.984679051745,91,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506,1 hora e 39 minutos,AIRBUS A320-100/200,1,39
Porto Alegre-RS,Guarulhos-SP,POA,GRU,2020,5,6924,863.984679051745,126,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506,1 hora e 39 minutos,AIRBUS A320-100/200,1,39
Porto Alegre-RS,Guarulhos-SP,POA,GRU,2020,6,8977,863.984679051745,136,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506,1 hora e 39 minutos,AIRBUS A320-100/200,1,39
Porto Alegre-RS,Guarulhos-SP,POA,GRU,2020,7,0,863.984679051745,1,-51.2286604637023,-30.0300367747664,-46.5310840856611,-23.468506,1 hora e 39 minutos,AIRBUS A320-100/200,1,39
Porto Alegre-RS,Rio de Janeiro-RJ,POA,GIG,2020,1,22548,1123.91741429693,185,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865,1 hora e 53 minutos,BOEING 737-800,1,53
